County,ZIP Code,Total Births 2014-2016,Premature Birth Perc,Low Birth Rate Perc,Out of Wedlock Perc,Medicaid or Self-Pay Perc,Late or No Prenatal Care Perc,Infant Deaths 2014-2016 per 1000 Live Births,Infant Deaths Rate per 1000 Live Births,Neonatal Deaths 2014-2016 per 1000 Live Births,Neonatal Dearths Rate per 1000 Live Births,Teen Birth Rate per 1000,Teen Pregnancy Rate per 1000
Queens,11423 ,"1,151 ",12.4 ,11.1 ,42.1 ,60.6 ,8.6 ,4 ,3.5 ,3 ,2.6 ,14.7 ,
Queens,11426 ,633 ,10.3 ,11.1 ,14.1 ,44.2 ,3.3 ,3 ,4.7 ,3 ,4.7 ,1.9 ,
Queens,11427 ,772 ,10.3 ,9.6 ,24.9 ,48.8 ,5.2 ,3 ,3.9 ,3 ,3.9 ,6.0 ,
Queens,11428 ,641 ,13.0 ,10.9 ,34.9 ,58.0 ,6.4 ,4 ,6.2 ,3 ,4.7 ,8.3 ,
Queens,11429 ,915 ,13.7 ,13.2 ,51.3 ,58.8 ,8.6 ,8 ,8.7 ,5 ,5.5 ,9.8 ,
Queens,11432 ,"2,836 ",11.2 ,10.3 ,31.6 ,71.4 ,9.6 ,8 ,2.8 ,5 ,1.8 ,12.2 ,
Queens,11433 ,"1,518 ",14.7 ,12.0 ,60.9 ,74.8 ,11.7 ,8 ,5.3 ,2 ,1.3 ,23.1 ,
Queens,11434 ,"2,242 ",14.1 ,12.0 ,61.6 ,63.7 ,11.2 ,18 ,8.0 ,9 ,4.0 ,17.1 ,
Queens,11435 ,"2,566 ",10.7 ,9.2 ,39.0 ,66.3 ,8.6 ,10 ,3.9 ,7 ,2.7 ,19.7 ,
Queens,11436 ,773 ,12.2 ,12.9 ,54.1 ,65.7 ,13.0 ,4 ,5.2 ,2 ,2.6 ,20.5 ,
Queens,11691 ,"3,143 ",10.2 ,8.4 ,47.1 ,65.3 ,7.8 ,14 ,4.5 ,10 ,3.2 ,19.3 ,
Queens,11692 ,828 ,14.3 ,11.2 ,62.9 ,68.4 ,10.1 ,5 ,6.0 ,4 ,4.8 ,20.3 ,
Queens,11693 ,425 ,11.2 ,6.8 ,54.4 ,55.3 ,6.6 ,3 ,7.1 ,3 ,7.1 ,19.4 ,
Queens,11694 ,533 ,10.0 ,8.3 ,26.6 ,29.5 ,5.5 ,0 ,0.0 ,0 ,0.0 ,6.4 ,
Queens,11697 ,87 ,17.2 ,6.9 ,10.3 ,11.5 ,1.2 ,2 ,23.0 ,1 ,11.5 ,6.3,
Rensselaer,12018 ,175 ,6.7 ,4.0 ,30.3 ,22.3 ,2.3 ,0 ,0.0 ,0 ,0.0 ,2.6 ,10.3 
Rensselaer,12022 ,22 ,23.8 ,18.2 ,40.9 ,50.0 ,9.1 ,0 ,0.0 ,0 ,0.0 ,20.2 ,30.3 
Rensselaer,12033 ,194 ,7.8 ,7.7 ,32.0 ,24.2 ,1.1 ,0 ,0.0 ,0 ,0.0 ,6.3 ,10.1 
Rensselaer,12052 ,39 ,8.8 ,0.0 ,30.8 ,17.9 ,0.0 ,0 ,0.0 ,0 ,0.0 ,8.5 ,25.6 
Rensselaer,12061 ,274 ,11.5 ,6.2 ,20.4 ,16.8 ,2.9 ,0 ,0.0 ,0 ,0.0 ,3.6 ,9.6 
Rensselaer,12062 ,57 ,6.0 ,3.5 ,47.4 ,36.8 ,1.8 ,2 ,35.1 ,1 ,17.5 ,16.1 ,16.1 
Rensselaer,12090 ,53 ,16.0 ,15.1 ,52.8 ,39.6 ,9.6 ,2 ,37.7 ,2 ,37.7 ,1.6 ,6.2 
Rensselaer,12094 ,65 ,7.9 ,7.7 ,43.1 ,26.2 ,3.1 ,0 ,0.0 ,0 ,0.0 ,18.8 ,18.8 
Rensselaer,12121 ,47 ,7.0 ,4.3 ,25.5 ,17.0 ,4.3 ,1 ,21.3 ,1 ,21.3 ,10.4 ,20.8 
Rensselaer,12123 ,186 ,5.7 ,5.4 ,40.9 ,30.6 ,4.9 ,0 ,0.0 ,0 ,0.0 ,23.2 ,31.6 
Rensselaer,12138 ,35 ,17.6 ,8.6 ,51.4 ,42.9 ,0.0 ,0 ,0.0 ,0 ,0.0 ,3.7 ,11.1 
Rensselaer,12140 ,41 ,12.8 ,4.9 ,34.1 ,22.0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0.0 ,6.1 
Rensselaer,12144 ,697 ,11.4 ,7.9 ,38.2 ,33.1 ,3.1 ,7 ,10.0 ,6 ,8.6 ,12.8 ,24.3 
Rensselaer,12153 ,26 ,23.1 ,15.4 ,7.7 ,15.4 ,0.0 ,0 ,0.0 ,0 ,0.0 ,* ,* 
Rensselaer,12154 ,71 ,7.4 ,7.0 ,39.4 ,40.8 ,1.4 ,0 ,0.0 ,0 ,0.0 ,0.0 ,7.6 
Rensselaer,12156 ,26 ,3.8 ,0.0 ,26.9 ,19.2 ,8.0 ,0 ,0.0 ,0 ,0.0 ,0.0 ,10.8 
Rensselaer,12168 ,49 ,14.0 ,16.3 ,67.3 ,42.9 ,0.0 ,2 ,40.8 ,2 ,40.8 ,18.3 ,18.3 
Rensselaer,12169 ,11 ,10.0 ,18.2 ,27.3 ,9.1 ,0.0 ,0 ,0.0 ,0 ,0.0 ,* ,* 
Rensselaer,12180 ,"1,952 ",12.2 ,8.1 ,58.0 ,54.6 ,5.7 ,16 ,8.2 ,11 ,5.6 ,16.8 ,32.6 
Rensselaer,12182 ,451 ,8.3 ,7.3 ,67.0 ,56.5 ,4.3 ,1 ,2.2 ,0 ,0.0 ,21.7 ,40.8 
Rensselaer,12185 ,52 ,7.8 ,9.6 ,36.5 ,23.1 ,3.8 ,0 ,0.0 ,0 ,0.0 ,14.1 ,23.5 
Rensselaer,12196 ,65 ,7.7 ,6.2 ,29.2 ,23.1 ,1.5 ,0 ,0.0 ,0 ,0.0 ,6.7 ,6.7 
Rensselaer,12198 ,222 ,8.2 ,7.7 ,33.3 ,20.7 ,3.6 ,2 ,9.0 ,1 ,4.5 ,8.9 ,15.2
Richmond,10301 ,"1,490 ",12.5 ,8.8 ,48.5 ,52.5 ,3.5 ,8 ,5.4 ,5 ,3.4 ,15.4 ,
Richmond,10302 ,805 ,14.3 ,10.2 ,56.6 ,65.8 ,2.0 ,3 ,3.7 ,1 ,1.2 ,35.7 ,
Richmond,10303 ,"1,138 ",13.9 ,10.5 ,57.7 ,68.4 ,4.4 ,6 ,5.3 ,5 ,4.4 ,21.7 ,
Richmond,10304 ,"1,736 ",11.6 ,8.2 ,53.9 ,65.8 ,3.9 ,12 ,6.9 ,7 ,4.0 ,18.9 ,
Richmond,10305 ,"1,449 ",9.8 ,6.1 ,30.8 ,47.1 ,2.2 ,1 ,0.7 ,1 ,0.7 ,9.4 ,
Richmond,10306 ,"1,651 ",10.8 ,6.5 ,25.9 ,36.9 ,2.4 ,6 ,3.6 ,5 ,3.0 ,6.6 ,
Richmond,10307 ,370 ,6.3 ,6.8 ,18.9 ,21.2 ,0.3 ,1 ,2.7 ,1 ,2.7 ,0.0 ,
Richmond,10308 ,769 ,8.1 ,6.8 ,19.6 ,23.6 ,1.0 ,3 ,3.9 ,2 ,2.6 ,4.0 ,
Richmond,10309 ,"1,006 ",10.2 ,7.5 ,16.4 ,20.0 ,1.1 ,0 ,0.0 ,0 ,0.0 ,3.1 ,
Richmond,10310 ,"1,005 ",11.5 ,8.2 ,49.1 ,56.3 ,3.5 ,3 ,3.0 ,1 ,1.0 ,15.5 ,
Richmond,10312 ,"1,793 ",9.0 ,6.0 ,17.1 ,20.6 ,1.7 ,5 ,2.8 ,2 ,1.1 ,3.1 ,
Richmond,10314 ,"2,746 ",10.3 ,7.1 ,22.9 ,37.8 ,2.2 ,8 ,2.9 ,5 ,1.8 ,5.8,
Rockland,10901 ,606 ,6.1 ,5.6 ,18.4 ,40.7 ,4.3 ,1 ,1.7 ,0 ,0.0 ,3.6 ,4.1 
Rockland,10913 ,90 ,15.6 ,13.3 ,20.5 ,22.8 ,2.2 ,0 ,0.0 ,0 ,0.0 ,1.0 ,1.0 
Rockland,10920 ,198 ,10.6 ,8.1 ,21.0 ,22.9 ,3.1 ,1 ,5.1 ,1 ,5.1 ,3.1 ,4.2 
Rockland,10923 ,312 ,8.5 ,8.0 ,39.2 ,43.9 ,4.0 ,4 ,12.8 ,4 ,12.8 ,9.5 ,14.2 
Rockland,10927 ,563 ,10.4 ,8.7 ,63.4 ,74.6 ,8.5 ,6 ,10.7 ,4 ,7.1 ,35.1 ,45.3 
Rockland,10931 ,24 ,4.3 ,0.0 ,58.3 ,62.5 ,16.7 ,0 ,0.0 ,0 ,0.0 ,0.0 ,0.0 
Rockland,10952 ,"4,413 ",5.2 ,4.4 ,2.8 ,82.7 ,3.3 ,14 ,3.2 ,9 ,2.0 ,17.6 ,18.3 
Rockland,10954 ,722 ,9.0 ,7.6 ,30.3 ,43.0 ,6.7 ,1 ,1.4 ,0 ,0.0 ,4.5 ,6.2 
Rockland,10956 ,657 ,9.1 ,6.4 ,20.0 ,28.9 ,4.3 ,2 ,3.0 ,1 ,1.5 ,3.5 ,5.2 
Rockland,10960 ,415 ,14.3 ,8.7 ,39.7 ,48.8 ,4.6 ,2 ,4.8 ,2 ,4.8 ,6.2 ,9.9 
Rockland,10962 ,107 ,6.5 ,6.5 ,16.0 ,27.5 ,1.9 ,0 ,0.0 ,0 ,0.0 ,1.1 ,1.1 
Rockland,10964 ,17 ,15.4 ,5.9 ,12.5 ,0.0 ,0.0 ,1 ,58.8 ,1 ,58.8 ,0.0 ,0.0 
Rockland,10965 ,347 ,11.3 ,7.5 ,14.7 ,21.3 ,2.6 ,0 ,0.0 ,0 ,0.0 ,1.2 ,2.4 
Rockland,10968 ,52 ,8.5 ,9.6 ,28.8 ,23.4 ,1.9 ,0 ,0.0 ,0 ,0.0 ,0.0 ,0.0 
Rockland,10970 ,386 ,10.9 ,7.0 ,30.5 ,46.2 ,5.5 ,1 ,2.6 ,1 ,2.6 ,13.2 ,15.6 
Rockland,10974 ,65 ,15.5 ,7.7 ,33.8 ,38.2 ,4.6 ,0 ,0.0 ,0 ,0.0 ,7.9 ,10.5 
Rockland,10976 ,29 ,11.1 ,0.0 ,27.6 ,65.2 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0.0 ,0.0 
Rockland,10977 ,"5,177 ",8.3 ,6.6 ,22.8 ,84.2 ,5.2 ,17 ,3.3 ,9 ,1.7 ,25.8 ,28.9 
Rockland,10980 ,304 ,9.2 ,6.6 ,32.8 ,34.7 ,3.8 ,0 ,0.0 ,0 ,0.0 ,5.7 ,12.0 
Rockland,10983 ,131 ,10.5 ,9.2 ,12.3 ,21.6 ,4.7 ,0 ,0.0 ,0 ,0.0 ,1.6 ,3.2 
Rockland,10984 ,51 ,7.0 ,2.0 ,21.6 ,26.1 ,8.0 ,0 ,0.0 ,0 ,0.0 ,0.0 ,0.0 
Rockland,10986 ,48 ,22.7 ,12.5 ,33.3 ,35.6 ,2.2 ,0 ,0.0 ,0 ,0.0 ,0.0 ,0.0 
Rockland,10989 ,202 ,17.1 ,12.9 ,19.4 ,27.9 ,2.5 ,1 ,5.0 ,1 ,5.0 ,1.3 ,6.6 
Rockland,10993 ,174 ,9.5 ,5.7 ,54.6 ,62.1 ,9.8 ,1 ,5.7 ,1 ,5.7 ,15.3 ,24.9 
Rockland,10994 ,156 ,9.0 ,6.4 ,20.5 ,28.1 ,4.5 ,1 ,6.4 ,1 ,6.4 ,2.5 ,5
St Lawrence,12965 ,23 ,4.3 ,4.3 ,43.5 ,47.8 ,8.7 ,0 ,0.0 ,0 ,0.0 ,* ,* 
St Lawrence,12967 ,50 ,4.4 ,2.0 ,40.0 ,54.0 ,10.9 ,0 ,0.0 ,0 ,0.0 ,15.5 ,23.3 
St Lawrence,13613 ,94 ,12.1 ,2.1 ,44.7 ,44.7 ,11.7 ,1 ,10.6 ,0 ,0.0 ,31.1 ,35.6 
St Lawrence,13614 ,14 ,23.1 ,7.1 ,71.4 ,78.6 ,14.3 ,0 ,0.0 ,0 ,0.0 ,* ,* 
St Lawrence,13617 ,235 ,9.3 ,6.4 ,45.1 ,39.1 ,1.7 ,2 ,8.5 ,2 ,8.5 ,1.7 ,4.9 
St Lawrence,13621 ,21 ,9.5 ,0.0 ,42.9 ,42.9 ,9.5 ,1 ,47.6 ,1 ,47.6 ,* ,* 
St Lawrence,13625 ,57 ,5.5 ,3.5 ,26.8 ,31.6 ,0.0 ,1 ,17.5 ,1 ,17.5 ,0.0 ,0.0 
St Lawrence,13630 ,73 ,9.3 ,4.1 ,26.0 ,43.8 ,16.1 ,0 ,0.0 ,0 ,0.0 ,11.5 ,11.5 
St Lawrence,13633 ,11 ,0.0 ,0.0 ,27.3 ,18.2 ,12.5 ,0 ,0.0 ,0 ,0.0 ,* ,* 
St Lawrence,13635 ,28 ,10.7 ,7.1 ,48.1 ,50.0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,20.8 ,20.8 
St Lawrence,13642 ,377 ,10.6 ,5.3 ,44.9 ,50.5 ,4.1 ,0 ,0.0 ,0 ,0.0 ,31.0 ,32.1 
St Lawrence,13646 ,60 ,6.3 ,0.0 ,41.7 ,56.7 ,8.0 ,0 ,0.0 ,0 ,0.0 ,4.4 ,21.9 
St Lawrence,13652 ,57 ,5.4 ,0.0 ,59.6 ,64.9 ,5.4 ,0 ,0.0 ,0 ,0.0 ,33.8 ,33.8 
St Lawrence,13654 ,143 ,11.0 ,9.1 ,18.9 ,39.6 ,20.8 ,3 ,21.0 ,1 ,7.0 ,7.9 ,7.9 
St Lawrence,13658 ,97 ,7.9 ,3.1 ,28.9 ,36.1 ,4.3 ,1 ,10.3 ,0 ,0.0 ,8.5 ,17.1 
St Lawrence,13660 ,76 ,8.6 ,3.9 ,30.3 ,40.8 ,4.1 ,0 ,0.0 ,0 ,0.0 ,18.5 ,24.7 
St Lawrence,13662 ,493 ,13.0 ,6.3 ,61.7 ,52.7 ,2.4 ,5 ,10.1 ,4 ,8.1 ,29.9 ,37.9 
St Lawrence,13667 ,116 ,10.0 ,5.2 ,56.9 ,50.9 ,5.4 ,0 ,0.0 ,0 ,0.0 ,19.8 ,26.4 
St Lawrence,13668 ,110 ,6.9 ,10.0 ,41.8 ,37.3 ,1.9 ,1 ,9.1 ,1 ,9.1 ,18.3 ,21.4 
St Lawrence,13669 ,483 ,10.8 ,5.8 ,50.7 ,49.6 ,5.6 ,3 ,6.2 ,1 ,2.1 ,18.8 ,25.4 
St Lawrence,13672 ,11 ,9.1 ,0.0 ,27.3 ,45.5 ,9.1 ,0 ,0.0 ,0 ,0.0 ,* ,* 
St Lawrence,13676 ,355 ,5.6 ,3.4 ,32.7 ,37.9 ,3.7 ,1 ,2.8 ,1 ,2.8 ,3.0 ,6.9 
St Lawrence,13680 ,70 ,15.1 ,5.7 ,22.9 ,49.3 ,22.4 ,0 ,0.0 ,0 ,0.0 ,6.3 ,6.3 
St Lawrence,13681 ,45 ,10.3 ,0.0 ,37.8 ,55.6 ,7.5 ,0 ,0.0 ,0 ,0.0 ,36.0 ,45.0 
St Lawrence,13684 ,40 ,10.0 ,7.5 ,55.0 ,52.5 ,2.5 ,0 ,0.0 ,0 ,0.0 ,35.1 ,35.1 
St Lawrence,13690 ,19 ,5.6 ,5.3 ,52.6 ,36.8 ,0.0 ,0 ,0.0 ,0 ,0.0 ,* ,* 
St Lawrence,13694 ,52 ,3.9 ,1.9 ,50.0 ,32.7 ,7.7 ,0 ,0.0 ,0 ,0.0 ,16.7 ,16.7 
St Lawrence,13697 ,72 ,14.5 ,12.5 ,41.7 ,47.2 ,7.1 ,1 ,13.9 ,1 ,13.9 ,10.4 ,15.6
Saratoga,12019 ,446 ,7.9 ,7.0 ,12.1 ,10.3 ,2.2 ,3 ,6.7 ,3 ,6.7 ,1.3 ,2.5 
Saratoga,12020 ,"1,022 ",7.9 ,6.3 ,29.6 ,19.3 ,3.7 ,4 ,3.9 ,3 ,2.9 ,12.5 ,18.1 
Saratoga,12027 ,85 ,5.9 ,5.9 ,16.5 ,11.8 ,3.6 ,1 ,11.8 ,0 ,0.0 ,2.3 ,4.5 
Saratoga,12065 ,"1,304 ",8.8 ,6.7 ,22.5 ,18.9 ,3.6 ,5 ,3.8 ,3 ,2.3 ,5.5 ,9.6 
Saratoga,12074 ,78 ,9.6 ,6.4 ,35.9 ,20.5 ,2.6 ,1 ,12.8 ,1 ,12.8 ,0.0 ,12.2 
Saratoga,12118 ,532 ,7.7 ,6.6 ,37.2 ,29.1 ,2.9 ,3 ,5.6 ,3 ,5.6 ,11.8 ,23.7 
Saratoga,12148 ,144 ,9.9 ,7.6 ,13.9 ,9.7 ,0.7 ,0 ,0.0 ,0 ,0.0 ,0.0 ,7.2 
Saratoga,12151 ,15 ,0.0 ,6.7 ,26.7 ,20.0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,* ,* 
Saratoga,12170 ,123 ,15.6 ,7.3 ,49.6 ,39.8 ,2.5 ,0 ,0.0 ,0 ,0.0 ,16.9 ,29.5 
Saratoga,12188 ,345 ,9.8 ,8.7 ,37.4 ,25.2 ,2.6 ,1 ,2.9 ,1 ,2.9 ,7.6 ,13.1 
Saratoga,12803 ,345 ,9.0 ,5.2 ,46.4 ,44.3 ,4.7 ,1 ,2.9 ,0 ,0.0 ,10.0 ,16.2 
Saratoga,12822 ,211 ,8.8 ,7.1 ,49.3 ,41.2 ,5.2 ,0 ,0.0 ,0 ,0.0 ,19.4 ,25.2 
Saratoga,12831 ,462 ,8.0 ,4.8 ,26.8 ,22.9 ,3.9 ,3 ,6.5 ,2 ,4.3 ,6.4 ,9.9 
Saratoga,12833 ,133 ,6.2 ,3.8 ,45.9 ,34.6 ,3.8 ,0 ,0.0 ,0 ,0.0 ,15.2 ,19.5 
Saratoga,12835 ,67 ,12.3 ,10.4 ,67.2 ,53.7 ,7.5 ,0 ,0.0 ,0 ,0.0 ,27.4 ,41.1 
Saratoga,12850 ,70 ,9.0 ,5.7 ,37.1 ,31.4 ,2.9 ,0 ,0.0 ,0 ,0.0 ,21.1 ,25.3 
Saratoga,12859 ,67 ,9.4 ,7.5 ,41.8 ,22.4 ,1.5 ,0 ,0.0 ,0 ,0.0 ,14.7 ,14.7 
Saratoga,12863 ,34 ,3.2 ,11.8 ,20.6 ,11.8 ,0.0 ,0 ,0.0 ,0 ,0.0 ,* ,* 
Saratoga,12866 ,924 ,8.1 ,4.9 ,22.3 ,14.0 ,3.7 ,1 ,1.1 ,1 ,1.1 ,4.9 ,9.3 
Saratoga,12871 ,137 ,8.5 ,3.6 ,40.9 ,36.5 ,2.2 ,0 ,0.0 ,0 ,0.0 ,10.0 ,22.1
Schenectady,12008 ,14 ,7.1 ,7.1 ,21.4 ,28.6 ,7.1 ,0 ,0.0 ,0 ,0.0 ,* ,* 
Schenectady,12053 ,94 ,12.0 ,7.4 ,30.9 ,31.9 ,2.2 ,0 ,0.0 ,0 ,0.0 ,6.6 ,19.7 
Schenectady,12056 ,54 ,9.6 ,7.4 ,24.1 ,29.6 ,5.7 ,0 ,0.0 ,0 ,0.0 ,4.5 ,4.5 
Schenectady,12137 ,42 ,5.1 ,7.1 ,47.6 ,40.5 ,0.0 ,0 ,0.0 ,0 ,0.0 ,6.2 ,18.5 
Schenectady,12150 ,24 ,8.7 ,8.3 ,41.7 ,37.5 ,0.0 ,0 ,0.0 ,0 ,0.0 ,* ,* 
Schenectady,12302 ,736 ,6.9 ,6.4 ,23.9 ,16.8 ,3.3 ,2 ,2.7 ,2 ,2.7 ,6.3 ,11.3 
Schenectady,12303 ,"1,008 ",11.9 ,9.7 ,46.0 ,42.2 ,5.2 ,8 ,7.9 ,5 ,5.0 ,20.8 ,38.7 
Schenectady,12304 ,831 ,11.6 ,8.2 ,55.7 ,52.7 ,4.6 ,8 ,9.6 ,5 ,6.0 ,28.1 ,58.2 
Schenectady,12305 ,145 ,9.1 ,8.3 ,72.4 ,61.4 ,7.1 ,3 ,20.7 ,2 ,13.8 ,12.5 ,32.2 
Schenectady,12306 ,787 ,7.9 ,8.3 ,40.2 ,33.7 ,3.4 ,8 ,10.2 ,6 ,7.6 ,16.1 ,32.7 
Schenectady,12307 ,501 ,14.6 ,15.0 ,76.6 ,77.0 ,8.4 ,8 ,16.0 ,7 ,14.0 ,60.8 ,123.6 
Schenectady,12308 ,630 ,11.1 ,10.2 ,64.0 ,55.9 ,5.8 ,4 ,6.3 ,3 ,4.8 ,32.4 ,61.2 
Schenectady,12309 ,861 ,9.8 ,6.5 ,15.1 ,12.1 ,1.9 ,5 ,5.8 ,5 ,5.8 ,3.0 ,8.7
Schoharie,12035 ,28 ,3.7 ,7.1 ,39.3 ,57.1 ,3.6 ,0 ,0.0 ,0 ,0.0 ,* ,* 
Schoharie,12043 ,175 ,10.7 ,11.4 ,40.0 ,40.0 ,5.7 ,0 ,0.0 ,0 ,0.0 ,4.5 ,10.4 
Schoharie,12066 ,41 ,20.5 ,12.2 ,46.3 ,29.3 ,2.4 ,0 ,0.0 ,0 ,0.0 ,9.8 ,19.6 
Schoharie,12076 ,29 ,13.8 ,17.2 ,41.4 ,41.4 ,0.0 ,0 ,0.0 ,0 ,0.0 ,6.9 ,13.9 
Schoharie,12092 ,38 ,5.4 ,10.5 ,36.8 ,52.6 ,2.7 ,1 ,26.3 ,0 ,0.0 ,29.4 ,29.4 
Schoharie,12093 ,26 ,7.7 ,7.7 ,42.3 ,34.6 ,4.0 ,0 ,0.0 ,0 ,0.0 ,0.0 ,0.0 
Schoharie,12122 ,96 ,11.1 ,9.4 ,58.3 ,43.8 ,2.1 ,1 ,10.4 ,1 ,10.4 ,11.5 ,23.0 
Schoharie,12149 ,76 ,10.8 ,3.9 ,61.8 ,52.6 ,2.7 ,0 ,0.0 ,0 ,0.0 ,21.1 ,21.1 
Schoharie,12157 ,93 ,7.5 ,5.4 ,32.3 ,38.7 ,3.3 ,0 ,0.0 ,0 ,0.0 ,13.9 ,19.4 
Schoharie,12160 ,22 ,18.2 ,13.6 ,59.1 ,63.6 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0.0 ,0.0 
Schoharie,12175 ,20 ,5.0 ,10.0 ,30.0 ,25.0 ,0.0 ,1 ,50.0 ,1 ,50.0 ,* ,* 
Schoharie,12187 ,13 ,15.4 ,0.0 ,53.8 ,30.8 ,0.0 ,0 ,0.0 ,0 ,0.0 ,* ,* 
Schoharie,13459 ,59 ,9.1 ,10.2 ,45.8 ,49.2 ,3.4 ,0 ,0.0 ,0 ,0.0 ,27.8 ,32.4
Schuyler,14805 ,31 ,3.2 ,9.7 ,51.6 ,54.8 ,6.5 ,0 ,0.0 ,0 ,0.0 ,8.5 ,8.5 
Schuyler,14812 ,121 ,10.1 ,9.9 ,47.1 ,54.5 ,4.1 ,0 ,0.0 ,0 ,0.0 ,28.0 ,37.4 
Schuyler,14815 ,26 ,8.0 ,11.5 ,61.5 ,65.4 ,0.0 ,0 ,0.0 ,0 ,0.0 ,20.8 ,20.8 
Schuyler,14818 ,35 ,5.9 ,5.7 ,45.7 ,45.7 ,5.9 ,0 ,0.0 ,0 ,0.0 ,12.3 ,18.5 
Schuyler,14824 ,23 ,4.5 ,8.7 ,39.1 ,47.8 ,0.0 ,0 ,0.0 ,0 ,0.0 ,* ,* 
Schuyler,14841 ,26 ,4.2 ,0.0 ,30.8 ,53.8 ,3.8 ,0 ,0.0 ,0 ,0.0 ,* ,* 
Schuyler,14865 ,73 ,12.5 ,9.6 ,54.8 ,53.4 ,4.1 ,1 ,13.7 ,0 ,0.0 ,33.3 ,57.1 
Schuyler,14869 ,38 ,18.4 ,10.5 ,47.4 ,50.0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,27.8 ,37.0 
Schuyler,14878 ,26 ,3.8 ,7.7 ,19.2 ,65.4 ,3.8 ,0 ,0.0 ,0 ,0.0 ,0.0 ,0.0 
Schuyler,14891 ,107 ,18.6 ,9.3 ,41.1 ,54.2 ,2.8 ,0 ,0.0 ,0 ,0.0 ,19.0 ,26.2
Seneca,13148 ,328 ,8.8 ,7.9 ,46.0 ,60.7 ,4.7 ,1 ,3.0 ,0 ,0.0 ,17.7 ,21.0 
Seneca,13165 ,360 ,10.3 ,6.9 ,47.5 ,62.8 ,4.8 ,1 ,2.8 ,1 ,2.8 ,20.9 ,25.6 
Seneca,14521 ,134 ,6.9 ,3.7 ,27.8 ,65.7 ,12.7 ,2 ,14.9 ,2 ,14.9 ,16.8 ,16.8 
Seneca,14541 ,103 ,8.9 ,2.9 ,20.4 ,71.8 ,9.2 ,0 ,0.0 ,0 ,0.0 ,9.3 ,15.6 
Seneca,14847 ,80 ,5.3 ,5.0 ,33.8 ,62.5 ,19.0 ,0 ,0.0 ,0 ,0.0 ,20.5 ,35.9 
Seneca,14860 ,39 ,8.1 ,0.0 ,35.9 ,51.3 ,15.4 ,0 ,0.0 ,0 ,0.0 ,18.5 ,37
Steuben,14572 ,144 ,9.2 ,4.9 ,45.8 ,49.3 ,2.8 ,0 ,0.0 ,0 ,0.0 ,13.2 ,17.7 
Steuben,14801 ,246 ,10.1 ,8.9 ,41.2 ,61.4 ,20.7 ,6 ,24.4 ,5 ,20.3 ,23.4 ,28.0 
Steuben,14807 ,68 ,6.0 ,7.4 ,35.3 ,52.9 ,0.0 ,0 ,0.0 ,0 ,0.0 ,14.7 ,25.6 
Steuben,14808 ,16 ,0.0 ,0.0 ,43.8 ,68.8 ,0.0 ,0 ,0.0 ,0 ,0.0 ,* ,* 
Steuben,14809 ,79 ,7.9 ,7.6 ,41.8 ,58.2 ,3.8 ,2 ,25.3 ,0 ,0.0 ,14.7 ,36.6 
Steuben,14810 ,354 ,11.0 ,7.3 ,62.6 ,59.5 ,5.2 ,3 ,8.5 ,0 ,0.0 ,27.1 ,36.1 
Steuben,14819 ,31 ,0.0 ,12.9 ,67.7 ,90.3 ,16.7 ,0 ,0.0 ,0 ,0.0 ,* ,* 
Steuben,14820 ,27 ,7.4 ,3.7 ,40.7 ,59.3 ,11.1 ,0 ,0.0 ,0 ,0.0 ,* ,* 
Steuben,14821 ,97 ,10.4 ,6.2 ,50.5 ,53.6 ,1.0 ,0 ,0.0 ,0 ,0.0 ,21.5 ,32.3 
Steuben,14823 ,126 ,12.0 ,8.7 ,44.4 ,55.6 ,1.6 ,0 ,0.0 ,0 ,0.0 ,18.8 ,24.2 
Steuben,14826 ,45 ,15.6 ,8.9 ,46.7 ,64.4 ,0.0 ,0 ,0.0 ,0 ,0.0 ,8.7 ,8.7 
Steuben,14830 ,609 ,10.3 ,6.2 ,42.0 ,41.4 ,1.8 ,2 ,3.3 ,1 ,1.6 ,18.0 ,23.8 
Steuben,14839 ,29 ,3.4 ,0.0 ,27.6 ,58.6 ,14.3 ,0 ,0.0 ,0 ,0.0 ,* ,* 
Steuben,14840 ,68 ,9.0 ,8.8 ,50.0 ,58.8 ,4.4 ,1 ,14.7 ,0 ,0.0 ,4.3 ,4.3 
Steuben,14843 ,434 ,8.4 ,4.8 ,58.8 ,60.8 ,3.0 ,2 ,4.6 ,1 ,2.3 ,23.1 ,45.3 
Steuben,14855 ,80 ,3.9 ,2.5 ,18.8 ,76.3 ,26.3 ,0 ,0.0 ,0 ,0.0 ,0.0 ,17.5 
Steuben,14858 ,52 ,7.8 ,5.8 ,50.0 ,50.0 ,1.9 ,0 ,0.0 ,0 ,0.0 ,29.2 ,35.1 
Steuben,14870 ,293 ,10.1 ,6.5 ,29.7 ,35.2 ,1.7 ,1 ,3.4 ,0 ,0.0 ,11.8 ,20.7 
Steuben,14873 ,94 ,5.5 ,5.3 ,29.8 ,55.3 ,8.5 ,0 ,0.0 ,0 ,0.0 ,26.0 ,31.3 
